Customer_ID,Sex,Earnings,Region_Code,Marital Status,State_of_Origin,Customer_Worth,Customer_Reply,Plan,Certification,Effective To Date,Status_of_Employment,Premium_Auto_per_Month,Total Claim Amount,Vehicle Class,Vehicle Size,Months Since Last Claim,Months Since Policy Inception,Counts_of_Open_Complaints,No_Of_POlicy,kind_of_policy,Active_Policy,Sales Channel,Best_Offer
Customer_3093,Male,146336,Suburban,Married,Imo,5641.941974,Interested,Bronze,O_Level,10/1/2011,Fully_Employed,140,425.800112,Four-Door Car,Medsize,21,50,0,3,Corporate,C_L3,Agent,1
Customer_3155,Male,0,Suburban,Single,Abuja,13026.13012,Interested,Silver,Second_Degree,1/31/11,Not_employed,250,900.0,SUV,Small,6,61,0,2,Personal,P_L1,Agent,0
Customer_5069,Male,31174,Rural,Married,Lagos,2621.172388,Not_interested,Bronze,First_Degree,1/16/11,Disabled,142,136.033828,Two-Door Car,Medsize,11,48,0,1,Special,S_L1,Agent,1
Customer_5806,Male,0,Suburban,Single,Abuja,13729.79972,Interested,Silver,HND,8/1/2011,Not_employed,252,604.8,SUV,Medsize,12,4,0,2,Personal,P_L2,Agent,0
Customer_3201,Male,0,Suburban,Single,Imo,5234.333113,Not_interested,Gold,HND,1/26/11,Not_employed,308,1140.523821,Sports Car,Medsize,26,85,0,1,Corporate,C_L2,Agent,2
Customer_8138,Female,58388,Urban,Single,Lagos,3427.73115,Not_interested,Silver,HND,1/17/11,Fully_Employed,178,424.466821,Four-Door Car,Medsize,28,31,0,1,Personal,P_L3,Agent,1
Customer_8785,Female,191782,Rural,Married,Lagos,4130.385865,Not_interested,Bronze,First_Degree,1/15/11,Fully_Employed,204,34.235959,SUV,Medsize,3,13,0,1,Corporate,C_L1,Agent,0
Customer_1098,Female,0,Suburban,Married,Abuja,4017.214476,Not_interested,Gold,First_Degree,2/1/2011,Not_employed,218,523.2,Four-Door Car,Small,35,75,0,1,Personal,P_L2,Branch,0
Customer_8283,Female,0,Suburban,Single,Abuja,5330.320299,Not_interested,Bronze,O_Level,12/2/2011,Not_employed,146,794.445585,Four-Door Car,Medsize,12,42,0,7,Personal,P_L1,Branch,0
Customer_2844,Male,117766,Suburban,Married,Enugu,15120.89548,Not_interested,Bronze,PHD,4/2/2011,Fully_Employed,124,432.480275,Two-Door Car,Medsize,1,47,0,2,Corporate,C_L2,Branch,1
Customer_886,Male,44796,Suburban,Married,Imo,2592.096027,Not_interested,Bronze,O_Level,3/1/2011,Fully_Employed,134,321.6,Four-Door Car,Large,23,76,4,1,Personal,P_L1,Agent,0
Customer_3342,Male,80356,Suburban,Married,Abuja,5310.617246,Not_interested,Silver,First_Degree,1/24/11,Fully_Employed,272,652.8,SUV,Medsize,7,13,0,1,Special,S_L2,Agent,0
Customer_7821,Female,111686,Suburban,Married,Lagos,7692.159642,Not_interested,Bronze,First_Degree,12/1/2011,Fully_Employed,128,307.2,Two-Door Car,Medsize,3,80,0,2,Corporate,C_L3,Call Center,0
Customer_6540,Female,45956,Suburban,Married,Lagos,14943.90379,Not_interested,Bronze,First_Degree,5/2/2011,Disabled,380,912.0,Luxury Car,Medsize,8,53,0,4,Personal,P_L3,Branch,0
Customer_8536,Female,25808,Suburban,Married,Lagos,5167.202368,Not_interested,Silver,Second_Degree,1/25/11,Disabled,264,633.6,SUV,Medsize,17,31,0,1,Personal,P_L2,Agent,0
Customer_6096,Female,127784,Rural,Married,Imo,7950.567913,Not_interested,Bronze,HND,1/16/11,Fully_Employed,132,90.712257,Four-Door Car,Medsize,2,80,0,2,Personal,P_L3,Agent,0
Customer_515,Female,0,Suburban,Married,Lagos,4790.932598,Not_interested,Bronze,O_Level,2/22/11,Not_employed,134,321.6,Two-Door Car,Medsize,2,49,2,3,Personal,P_L2,Web,1
Customer_3356,Male,73262,Rural,Divorced,Abuja,2493.317024,Interested,Bronze,PHD,1/29/11,Fully_Employed,124,67.530904,Four-Door Car,Large,30,77,0,1,Personal,P_L3,Agent,0
Customer_4833,Male,63474,Suburban,Married,Imo,17422.56565,Not_interested,Silver,Second_Degree,2/14/11,Fully_Employed,436,1046.4,Luxury SUV,Medsize,17,2,0,3,Personal,P_L2,Agent,0
Customer_1453,Male,128540,Rural,Single,Abuja,4531.965388,Not_interested,Bronze,First_Degree,2/21/11,Fully_Employed,234,46.104534,Sports Car,Small,12,58,0,1,Personal,P_L3,Agent,1
Customer_3553,Male,109076,Urban,Married,Lagos,9593.232645,Not_interested,Gold,HND,2/25/11,Fully_Employed,238,507.799325,Four-Door Car,Medsize,32,63,0,6,Personal,P_L3,Call Center,0
Customer_3609,Male,34218,Suburban,Married,Enugu,9261.729948,Not_interested,Bronze,O_Level,3/2/2011,Disabled,124,297.6,Two-Door Car,Medsize,7,45,0,2,Personal,P_L3,Agent,1
Customer_8128,Female,0,Urban,Divorced,Lagos,4672.953723,Not_interested,Bronze,HND,2/15/11,Not_employed,128,181.810486,Four-Door Car,Medsize,25,89,0,4,Corporate,C_L2,Call Center,1
Customer_4665,Male,184592,Suburban,Married,Lagos,2761.978287,Interested,Bronze,First_Degree,3/1/2011,Fully_Employed,138,331.2,Two-Door Car,Medsize,4,65,0,1,Corporate,C_L2,Agent,1
Customer_2506,Female,137116,Rural,Married,Lagos,5315.436344,Not_interested,Silver,First_Degree,1/22/11,Fully_Employed,262,280.903779,SUV,Medsize,16,11,0,1,Personal,P_L3,Agent,0
Customer_2994,Female,102040,Suburban,Divorced,Lagos,2909.898828,Not_interested,Bronze,HND,2/17/11,Fully_Employed,146,350.4,Four-Door Car,Medsize,16,88,0,1,Personal,P_L3,Branch,1
Customer_3999,Female,45772,Suburban,Divorced,Abuja,5098.673223,Interested,Bronze,Second_Degree,1/28/11,Disabled,130,312.0,Four-Door Car,Small,9,81,0,3,Personal,P_L2,Agent,0
Customer_6222,Male,51084,Suburban,Married,Abuja,11086.60844,Not_interested,Bronze,First_Degree,1/17/11,Fully_Employed,140,448.374285,Four-Door Car,Medsize,21,47,0,2,Personal,P_L3,Branch,1
Customer_8870,Male,0,Suburban,Married,Lagos,4706.176131,Not_interested,Bronze,HND,2/25/11,Not_employed,136,326.4,Two-Door Car,Medsize,10,48,2,3,Personal,P_L3,Call Center,2
Customer_9039,Male,72014,Suburban,Married,Lagos,25095.57037,Not_interested,Bronze,Second_Degree,2/18/11,Fully_Employed,140,336.0,Four-Door Car,Small,14,85,0,2,Personal,P_L2,Branch,0
Customer_906,Female,81178,Suburban,Divorced,Imo,8161.136579,Not_interested,Bronze,HND,1/15/11,Fully_Employed,138,331.2,Four-Door Car,Medsize,23,68,0,2,Corporate,C_L3,Branch,3
Customer_28,Female,173168,Suburban,Single,Imo,12904.56014,Not_interested,Gold,HND,2/2/2011,Fully_Employed,222,532.8,Four-Door Car,Large,33,54,4,2,Personal,P_L3,Call Center,0
Customer_8421,Female,98960,Rural,Married,Abuja,5492.775023,Not_interested,Bronze,First_Degree,1/15/11,Fully_Employed,140,72.686545,Four-Door Car,Medsize,17,57,2,4,Corporate,C_L2,Web,1
Customer_2507,Female,95494,Rural,Divorced,Lagos,4381.770178,Not_interested,Gold,HND,2/22/11,Fully_Employed,222,165.588524,Two-Door Car,Medsize,31,76,0,1,Personal,P_L3,Web,2
Customer_2428,Female,97998,Suburban,Married,Enugu,10099.68732,Not_interested,Silver,O_Level,2/19/11,Fully_Employed,172,412.8,Four-Door Car,Medsize,6,65,6,2,Corporate,C_L3,Web,0
Customer_5043,Male,116904,Suburban,Single,Lagos,14441.80313,Not_interested,Bronze,HND,1/23/11,Fully_Employed,372,892.8,Luxury Car,Medsize,7,13,0,5,Corporate,C_L3,Branch,3
Customer_5346,Female,0,Suburban,Married,Abuja,36697.90627,Not_interested,Bronze,HND,7/1/2011,Not_employed,398,1062.090461,Luxury SUV,Medsize,7,93,0,2,Personal,P_L3,Call Center,0
Customer_762,Female,165754,Rural,Married,Lagos,7921.197048,Not_interested,Silver,O_Level,7/1/2011,Fully_Employed,198,22.819088,Two-Door Car,Medsize,8,89,2,3,Personal,P_L3,Agent,0
Customer_3747,Female,153538,Rural,Married,Enugu,3562.628183,Not_interested,Silver,HND,1/26/11,Fully_Employed,176,170.106831,Four-Door Car,Medsize,6,91,0,1,Corporate,C_L2,Web,1
Customer_4811,Female,199750,Rural,Divorced,Lagos,39367.29616,Not_interested,Bronze,Second_Degree,1/14/11,Fully_Employed,216,114.972914,SUV,Medsize,12,37,0,2,Personal,P_L3,Call Center,2
Customer_284,Male,96518,Rural,Single,Kano,8348.983233,Not_interested,Gold,First_Degree,2/2/2011,Fully_Employed,216,73.700573,Two-Door Car,Medsize,14,79,0,3,Personal,P_L2,Branch,0
Customer_686,Female,41194,Suburban,Married,Lagos,4383.184212,Not_interested,Gold,First_Degree,8/1/2011,Fully_Employed,224,615.256301,Four-Door Car,Medsize,31,46,0,1,Personal,P_L2,Agent,1
Customer_4799,Female,0,Suburban,Single,Enugu,4425.690041,Not_interested,Silver,O_Level,11/2/2011,Not_employed,250,900.0,SUV,Medsize,8,55,0,1,Personal,P_L2,Agent,2
Customer_7437,Male,74812,Suburban,Married,Abuja,4866.527356,Not_interested,Silver,First_Degree,2/1/2011,Fully_Employed,244,1134.960471,SUV,Small,23,38,2,1,Corporate,C_L3,Call Center,2
Customer_2353,Female,34068,Suburban,Single,Lagos,8302.70769,Not_interested,Bronze,HND,1/24/11,Disabled,226,542.4,Sports Car,Medsize,11,40,0,6,Personal,P_L1,Agent,1
Customer_6353,Female,177716,Urban,Married,Enugu,11257.46343,Not_interested,Silver,First_Degree,3/2/2011,Fully_Employed,186,310.36774,Four-Door Car,Small,2,60,0,2,Personal,P_L2,Agent,1
Customer_8108,Female,34514,Suburban,Single,Enugu,24110.30057,Not_interested,Bronze,First_Degree,1/28/11,Disabled,140,551.132139,Four-Door Car,Small,1,88,0,2,Personal,P_L2,Call Center,0
Customer_4569,Male,87080,Rural,Married,Enugu,2758.472584,Not_interested,Bronze,O_Level,1/27/11,Fully_Employed,140,117.585017,Two-Door Car,Medsize,29,60,0,1,Corporate,C_L3,Call Center,1
Customer_21,Female,27578,Suburban,Divorced,Kano,3043.791561,Not_interested,Silver,First_Degree,1/21/11,Disabled,158,379.2,Four-Door Car,Medsize,8,49,0,1,Personal,P_L3,Call Center,3
Customer_2752,Female,127248,Rural,Married,Lagos,7714.436971,Not_interested,Silver,Second_Degree,1/14/11,Fully_Employed,190,175.243467,Four-Door Car,Medsize,10,5,0,5,Personal,P_L3,Call Center,0
Customer_885,Female,186174,Suburban,Married,Enugu,5229.101938,Not_interested,Silver,HND,11/2/2011,Fully_Employed,262,628.8,Sports Car,Medsize,14,25,6,1,Corporate,C_L3,Agent,0
Customer_8505,Female,24162,Suburban,Divorced,Lagos,9246.351881,Not_interested,Silver,PHD,7/1/2011,On_Leave,164,548.064933,Two-Door Car,Medsize,18,18,0,2,Personal,P_L3,Agent,2
Customer_917,Female,163744,Rural,Married,Imo,14026.35839,Interested,Gold,O_Level,2/19/11,Fully_Employed,230,256.43803,Four-Door Car,Medsize,10,55,0,2,Special,S_L1,Web,1
Customer_7906,Female,75880,Urban,Married,Abuja,5211.945549,Not_interested,Silver,O_Level,2/16/11,Fully_Employed,258,512.542299,SUV,Medsize,11,36,0,1,Special,S_L3,Branch,0
Customer_1040,Male,0,Suburban,Single,Abuja,19506.4739,Not_interested,Bronze,First_Degree,9/1/2011,Not_employed,144,345.6,Four-Door Car,Medsize,17,55,0,2,Personal,P_L1,Agent,2
Customer_6335,Female,0,Suburban,Married,Abuja,24870.24096,Not_interested,Silver,O_Level,10/2/2011,Not_employed,256,715.951352,SUV,Medsize,12,9,0,2,Personal,P_L3,Agent,0
Customer_7995,Male,194536,Rural,Married,Lagos,17004.02246,Not_interested,Silver,First_Degree,12/1/2011,Fully_Employed,170,35.278648,Four-Door Car,Medsize,23,88,0,2,Personal,P_L3,Agent,0
Customer_7491,Female,0,Suburban,Married,Imo,8151.769437,Not_interested,Bronze,PHD,1/26/11,Not_employed,142,340.8,Two-Door Car,Medsize,28,76,0,2,Corporate,C_L3,Call Center,1
Customer_1265,Male,25752,Urban,Married,Lagos,7574.237727,Not_interested,Gold,HND,2/2/2011,Disabled,214,425.964628,Four-Door Car,Large,8,90,4,3,Corporate,C_L3,Call Center,0
Customer_4579,Female,81344,Suburban,Divorced,Lagos,9561.340024,Not_interested,Silver,O_Level,1/24/11,Fully_Employed,242,580.8,SUV,Medsize,28,99,0,3,Corporate,C_L3,Call Center,0
Customer_8458,Female,196950,Suburban,Married,Lagos,4653.28429,Not_interested,Bronze,HND,2/25/11,Fully_Employed,230,552.0,SUV,Medsize,8,22,0,1,Personal,P_L1,Web,1
Customer_7059,Female,75172,Rural,Divorced,Abuja,9920.69966,Not_interested,Bronze,HND,2/28/11,Fully_Employed,126,153.489143,Two-Door Car,Medsize,29,90,0,2,Corporate,C_L3,Branch,0
Customer_8788,Male,168292,Suburban,Married,Lagos,6577.451884,Not_interested,Silver,First_Degree,2/2/2011,Fully_Employed,164,464.714188,Four-Door Car,Medsize,0,79,0,7,Personal,P_L1,Agent,3
Customer_277,Female,140870,Rural,Married,Imo,9324.08512,Not_interested,Gold,O_Level,10/2/2011,Fully_Employed,232,67.881546,Four-Door Car,Medsize,0,50,0,4,Personal,P_L3,Agent,2
Customer_5084,Female,23770,Suburban,Divorced,Lagos,11317.20373,Interested,Gold,First_Degree,2/16/11,Disabled,202,484.8,Four-Door Car,Medsize,18,39,0,2,Corporate,C_L2,Agent,0
Customer_2084,Female,39728,Suburban,Divorced,Imo,2361.423599,Interested,Bronze,First_Degree,11/1/2011,Disabled,126,352.394515,Four-Door Car,Medsize,22,96,0,1,Personal,P_L2,Web,0
Customer_1245,Female,44162,Suburban,Married,Lagos,6505.397049,Interested,Silver,O_Level,2/19/11,Disabled,168,451.670309,Two-Door Car,Small,1,9,0,6,Personal,P_L2,Agent,0
Customer_2382,Female,92740,Suburban,Married,Imo,2704.380487,Not_interested,Bronze,O_Level,3/2/2011,Fully_Employed,136,326.4,Two-Door Car,Medsize,28,86,2,1,Personal,P_L1,Web,1
Customer_571,Female,113670,Suburban,Married,Abuja,5389.926265,Not_interested,Bronze,HND,1/21/11,Fully_Employed,134,326.549425,Two-Door Car,Small,25,16,0,3,Personal,P_L3,Branch,0
Customer_1435,Male,105594,Rural,Married,Enugu,12176.58795,Not_interested,Bronze,First_Degree,1/30/11,Fully_Employed,208,88.173438,Sports Car,Small,14,13,2,2,Personal,P_L3,Agent,0
Customer_3902,Male,158306,Suburban,Married,Abuja,8502.909417,Not_interested,Bronze,O_Level,10/1/2011,Fully_Employed,212,508.8,SUV,Medsize,12,5,0,7,Special,S_L1,Call Center,3
Customer_5089,Female,55020,Suburban,Married,Imo,5778.338737,Not_interested,Gold,O_Level,1/28/11,On_Leave,318,871.457982,SUV,Small,5,28,6,1,Corporate,C_L3,Call Center,0
Customer_1247,Female,0,Suburban,Single,Lagos,4622.390087,Not_interested,Silver,HND,2/26/11,Not_employed,260,936.0,SUV,Medsize,11,0,0,1,Personal,P_L2,Agent,2
Customer_7573,Male,87692,Rural,Married,Lagos,2576.198807,Not_interested,Bronze,O_Level,11/2/2011,Fully_Employed,130,125.52458,Four-Door Car,Large,16,33,2,1,Personal,P_L3,Call Center,2
Customer_4681,Female,118992,Rural,Married,Imo,3529.851585,Not_interested,Silver,First_Degree,8/2/2011,Fully_Employed,176,189.144728,Four-Door Car,Medsize,22,64,0,1,Personal,P_L3,Agent,0
Customer_3526,Male,153584,Suburban,Married,Lagos,2500.963061,Not_interested,Bronze,First_Degree,2/26/11,Fully_Employed,124,297.6,Four-Door Car,Medsize,12,27,0,1,Personal,P_L2,Agent,2
Customer_6557,Male,117562,Urban,Divorced,Abuja,12423.86213,Not_interested,Bronze,First_Degree,1/14/11,Fully_Employed,212,502.46107,SUV,Small,31,37,0,2,Personal,P_L2,Agent,0
Customer_2514,Male,51810,Suburban,Divorced,Kano,2302.691547,Interested,Bronze,First_Degree,1/15/11,In_Retirement,126,302.4,Four-Door Car,Large,21,12,0,1,Personal,P_L3,Agent,0
Customer_5445,Male,63228,Urban,Single,Abuja,5422.361822,Not_interested,Bronze,HND,10/1/2011,Fully_Employed,142,234.683628,Four-Door Car,Medsize,26,69,0,4,Personal,P_L3,Branch,1
Customer_1007,Male,117302,Suburban,Single,Imo,5482.104065,Not_interested,Bronze,HND,2/15/11,Fully_Employed,142,472.599683,Four-Door Car,Medsize,6,95,0,3,Personal,P_L2,Call Center,3
Customer_4770,Female,99116,Suburban,Divorced,Abuja,4584.155128,Not_interested,Bronze,O_Level,2/24/11,Fully_Employed,230,552.0,SUV,Large,1,73,0,1,Personal,P_L2,Web,2
Customer_6508,Female,45772,Suburban,Divorced,Lagos,5098.673223,Interested,Bronze,Second_Degree,1/28/11,Disabled,130,312.0,Four-Door Car,Small,9,81,0,3,Personal,P_L3,Agent,0
Customer_6999,Male,0,Suburban,Divorced,Lagos,3620.432755,Not_interested,Silver,HND,2/28/11,Not_employed,198,475.2,Four-Door Car,Medsize,0,71,0,1,Special,S_L2,Branch,0
Customer_4543,Female,169630,Urban,Married,Abuja,8219.427595,Not_interested,Bronze,HND,1/19/11,Fully_Employed,136,279.996658,Four-Door Car,Medsize,9,37,0,2,Personal,P_L1,Agent,0
Customer_7602,Male,56864,Suburban,Married,Lagos,13871.92705,Interested,Bronze,HND,1/21/11,Fully_Employed,236,612.300581,SUV,Small,1,59,0,2,Personal,P_L3,Branch,1
Customer_7907,Female,61406,Suburban,Married,Kano,2816.438036,Not_interested,Bronze,O_Level,1/20/11,Fully_Employed,140,336.0,Four-Door Car,Medsize,15,58,0,1,Personal,P_L1,Agent,0
Customer_8737,Female,59346,Urban,Single,Lagos,3493.26162,Not_interested,Silver,Second_Degree,2/16/11,Fully_Employed,184,328.348506,Two-Door Car,Medsize,21,49,4,1,Corporate,C_L3,Branch,1
Customer_4455,Female,0,Suburban,Single,Kano,12236.36232,Not_interested,Bronze,O_Level,2/28/11,Not_employed,234,930.594707,SUV,Medsize,15,68,0,2,Personal,P_L2,Branch,1
Customer_2064,Male,0,Suburban,Single,Kano,3481.137523,Not_interested,Gold,O_Level,1/29/11,Not_employed,208,499.2,Two-Door Car,Medsize,13,29,0,1,Personal,P_L2,Branch,2
Customer_5352,Female,87892,Urban,Divorced,Kano,15867.166,Not_interested,Silver,Second_Degree,8/1/2011,Fully_Employed,266,415.98615,Sports Car,Medsize,13,83,0,2,Corporate,C_L2,Call Center,1
Customer_7960,Female,188264,Suburban,Married,Abuja,26540.57925,Not_interested,Bronze,First_Degree,1/18/11,Fully_Employed,146,350.4,Four-Door Car,Small,31,68,0,2,Personal,P_L2,Call Center,1
Customer_1690,Female,52322,Suburban,Single,Abuja,4066.670639,Not_interested,Bronze,Second_Degree,2/28/11,In_Retirement,218,594.444586,Sports Car,Large,8,70,0,1,Personal,P_L3,Branch,2
Customer_3117,Female,53198,Rural,Married,Enugu,4066.182317,Not_interested,Bronze,Second_Degree,1/31/11,Fully_Employed,202,254.380731,SUV,Medsize,24,83,0,1,Personal,P_L2,Web,0
Customer_8683,Female,72826,Rural,Married,Lagos,4851.697945,Not_interested,Bronze,HND,1/27/11,Fully_Employed,122,153.013115,Four-Door Car,Medsize,21,76,0,3,Personal,P_L3,Branch,0
Customer_5343,Male,55000,Urban,Divorced,Lagos,33720.8424,Not_interested,Bronze,First_Degree,1/27/11,On_Leave,228,472.280461,SUV,Large,25,47,0,2,Corporate,C_L1,Branch,0
Customer_1985,Female,67612,Urban,Divorced,Lagos,27791.69235,Interested,Silver,First_Degree,1/20/11,Fully_Employed,178,395.729716,Four-Door Car,Medsize,32,59,0,2,Personal,P_L3,Web,1
Customer_294,Female,52098,Rural,Married,Abuja,9104.267849,Not_interested,Gold,O_Level,12/1/2011,Disabled,236,121.032372,Two-Door Car,Large,17,6,0,6,Personal,P_L2,Call Center,0
Customer_1547,Female,0,Suburban,Single,Enugu,20844.5963,Not_interested,Bronze,O_Level,1/29/11,Not_employed,144,709.082334,Four-Door Car,Medsize,14,29,0,2,Personal,P_L3,Web,0
Customer_2012,Male,0,Suburban,Single,Abuja,3821.619502,Not_interested,Gold,O_Level,1/18/11,Not_employed,222,799.2,Two-Door Car,Small,29,76,0,1,Personal,P_L2,Branch,0
Customer_588,Male,35244,Suburban,Divorced,Lagos,4460.113369,Interested,Bronze,First_Degree,2/1/2011,In_Retirement,130,312.0,Four-Door Car,Medsize,1,36,2,3,Personal,P_L3,Agent,0
Customer_3329,Female,155104,Rural,Divorced,Kano,5384.752045,Not_interested,Bronze,First_Degree,2/26/11,Fully_Employed,136,45.215059,Four-Door Car,Medsize,33,76,2,7,Corporate,C_L3,Call Center,0
Customer_2403,Female,176498,Rural,Single,Imo,13096.60875,Not_interested,Bronze,First_Degree,1/16/11,Fully_Employed,216,244.803741,SUV,Large,9,71,0,2,Personal,P_L3,Agent,0
Customer_2129,Male,162820,Rural,Divorced,Lagos,9569.711298,Not_interested,Bronze,First_Degree,1/29/11,Fully_Employed,238,221.188327,SUV,Medsize,8,86,0,7,Personal,P_L2,Branch,0
Customer_3998,Male,148540,Rural,Single,Abuja,6224.212108,Not_interested,Silver,First_Degree,1/14/11,Fully_Employed,156,122.486486,Two-Door Car,Medsize,33,2,0,7,Corporate,C_L2,Agent,3
Customer_1574,Female,0,Suburban,Single,Abuja,3746.577726,Not_interested,Bronze,O_Level,1/1/2011,Not_employed,202,727.2,SUV,Small,3,32,0,1,Personal,P_L3,Agent,0
Customer_3741,Male,0,Suburban,Single,Abuja,12781.89903,Not_interested,Bronze,HND,1/23/11,Not_employed,368,1394.849254,Luxury SUV,Medsize,0,94,0,9,Personal,P_L3,Agent,1
Customer_3508,Female,195898,Urban,Married,Abuja,4477.05212,Not_interested,Bronze,O_Level,1/21/11,Fully_Employed,224,324.812083,SUV,Small,9,13,6,1,Personal,P_L3,Web,3
Customer_8416,Male,99642,Suburban,Married,Abuja,4540.117454,Not_interested,Bronze,HND,1/13/11,Fully_Employed,122,333.308611,Four-Door Car,Small,26,48,8,3,Personal,P_L2,Web,3
Customer_2719,Female,127548,Rural,Divorced,Lagos,4378.363592,Interested,Gold,First_Degree,2/28/11,Fully_Employed,222,60.036683,Four-Door Car,Medsize,18,63,0,1,Corporate,C_L2,Agent,1
Customer_8394,Male,105096,Suburban,Married,Abuja,8112.305608,Not_interested,Gold,HND,1/22/11,Fully_Employed,202,587.504777,Four-Door Car,Medsize,10,1,0,5,Personal,P_L3,Call Center,1
Customer_4521,Female,161594,Urban,Married,Lagos,5168.190278,Not_interested,Bronze,HND,1/2/2011,Fully_Employed,128,300.940297,Four-Door Car,Small,21,47,0,9,Personal,P_L1,Web,1
Customer_6678,Female,0,Suburban,Divorced,Lagos,2776.799523,Not_interested,Bronze,Second_Degree,1/20/11,Not_employed,148,355.2,Four-Door Car,Medsize,4,30,0,1,Personal,P_L3,Branch,1
Customer_5150,Male,167600,Urban,Single,Abuja,2446.329535,Not_interested,Bronze,HND,9/2/2011,Fully_Employed,124,196.155575,Four-Door Car,Medsize,11,44,0,1,Personal,P_L3,Branch,1
Customer_2808,Female,67108,Suburban,Married,Imo,5239.477743,Not_interested,Silver,HND,1/19/11,Fully_Employed,262,934.656068,SUV,Medsize,25,36,0,1,Special,S_L2,Agent,0
Customer_8705,Male,51264,Suburban,Married,Lagos,4931.549699,Interested,Bronze,First_Degree,1/26/11,Fully_Employed,126,351.270869,Two-Door Car,Medsize,27,52,0,7,Personal,P_L2,Call Center,1
Customer_556,Male,56112,Suburban,Married,Lagos,5047.866663,Not_interested,Bronze,O_Level,1/27/11,Fully_Employed,128,307.2,Four-Door Car,Medsize,32,41,2,8,Personal,P_L3,Branch,0
Customer_6276,Female,0,Suburban,Married,Lagos,2526.646973,Not_interested,Bronze,First_Degree,8/1/2011,Not_employed,136,386.977271,Two-Door Car,Small,11,81,6,1,Personal,P_L1,Agent,0
Customer_8094,Female,144472,Suburban,Married,Abuja,9728.551005,Not_interested,Silver,Second_Degree,1/1/2011,Fully_Employed,160,518.064733,Four-Door Car,Medsize,2,29,0,2,Personal,P_L3,Call Center,1
Customer_4795,Male,84024,Rural,Married,Lagos,2486.747576,Not_interested,Bronze,First_Degree,2/19/11,Fully_Employed,126,40.754246,Four-Door Car,Medsize,13,84,0,1,Corporate,C_L3,Agent,0
Customer_2469,Male,98156,Suburban,Single,Kano,22334.43946,Interested,Silver,HND,11/1/2011,Fully_Employed,194,484.013411,Four-Door Car,Medsize,10,3,0,2,Special,S_L3,Branch,1
Customer_3738,Male,48098,Suburban,Married,Kano,2909.363467,Not_interested,Bronze,HND,1/15/11,Fully_Employed,148,491.446146,Four-Door Car,Medsize,34,80,0,1,Personal,P_L3,Branch,3
